1653121435.886585804,0.013365,0.2318,-0.209998,0.107732,0.0118555,0.140986,-0.026305,0.0620435,-0.0187511,-0.0537612
1653121435.891597465,-0.101395,0.419338,-0.171874,0.0871775,-0.272282,0.140986,-0.0565644,0.11112,-0.0197103,-0.127019
1653121435.896582668,0.106692,0.206211,-0.138957,0.149264,-0.177513,0.140986,-0.00457113,0.0591133,-0.00125005,-0.105976
1653121435.901587038,-0.132204,0.420605,-0.131084,0.0259525,-0.0998478,0.140986,-0.0637932,0.113358,-0.0280496,-0.0889236
1653121435.906812964,0.104899,0.268999,-0.0992545,0.163407,-0.0607489,0.140986,-0.00409566,0.0771202,0.00827343,-0.0786463
1653121435.911677337,-0.0609922,0.345343,-0.218007,-0.0550622,-0.184539,0.139946,-0.0434408,0.0967955,-0.043305,-0.111093
1653121435.916621759,0.0437592,0.32905,-0.196492,0.252873,-0.0981757,0.139946,-0.0163816,0.0938117,0.0340043,-0.0908053
1653121435.921586182,0.000588882,0.321624,-0.100815,-0.0303257,-0.252154,0.139946,-0.0245798,0.0928076,-0.0330342,-0.131685
1653121435.926555500,-0.0313455,0.423363,-0.114177,0.0882997,-0.0438321,0.140188,-0.0312484,0.119753,-0.00238869,-0.081875
1653121435.931506380,-0.0502832,0.530061,-0.165587,-0.164191,0.0300116,0.140188,-0.035269,0.15112,-0.0662502,-0.0616244
1653121435.936621216,0.0878913,0.246209,-0.137187,-0.155998,0.0101741,0.140188,0.000757262,0.0833994,-0.0687179,-0.0623576
1653121435.941538035,-0.0628013,0.257873,-0.0484041,-0.127917,-0.11151,0.140188,-0.0360166,0.0860186,-0.0643522,-0.09244
1653121435.946579539,0.118632,0.232069,-0.00596564,-0.0181216,-0.235896,0.138745,0.0101023,0.0786194,-0.0383583,-0.12629
1653121435.951582085,0.133144,0.113098,0.0758488,-0.0974738,-0.155606,0.13554,0.0173291,0.0452429,-0.059025,-0.108652
1653121435.956671609,-0.00893439,0.0499597,-0.0551479,-0.0495466,-0.152716,0.13554,-0.0163215,0.0229594,-0.0471368,-0.108881
1653121435.961533065,0.0538374,0.291489,-0.0430959,-0.281682,-0.0346595,0.13554,-5.47711e-05,0.0786419,-0.107535,-0.0806385
1653121435.966834615,0.0592542,0.238676,-0.0357128,-0.166497,-0.0953064,0.137608,0.00201482,0.0637226,-0.0835821,-0.094971
1653121435.971493940,0.0643501,0.249022,-0.0487904,0.204456,-0.0577075,0.137608,0.00365269,0.0644111,0.00998545,-0.0854008
1653121435.977110171,0.061844,0.269283,-0.0199227,0.106898,-0.0631628,0.137608,0.004569,0.0681703,-0.00895355,-0.0860882
1653121435.981594031,0.127636,0.222686,-0.0800595,-0.079109,-0.0282263,0.137608,0.0236614,0.0552842,-0.0543943,-0.0760765
1653121435.986622931,0.0197847,0.360973,-0.113867,0.23414,-0.0873789,0.137608,-0.0011923,0.0899537,0.0296528,-0.0908597
1653121435.991565114,0.0421378,0.251069,-0.0583371,-0.295716,0.0123618,0.14057,0.00611811,0.0632408,-0.103599,-0.0641177
1653121435.996765781,0.00863942,0.204408,-0.123683,0.143409,-0.165038,0.140249,-0.00183672,0.0505822,0.00660827,-0.108581
1653121436.001587081,-0.000607741,0.163052,-0.0636761,-0.12533,-0.113778,0.140249,-0.00380543,0.0378032,-0.0595772,-0.096887
1653121436.006631658,-0.0164743,0.219646,-0.0426608,0.0563189,-0.221036,0.140249,-0.00828457,0.0493447,-0.0139984,-0.125905
1653121436.011643788,0.0124399,0.174188,-0.118671,-0.0382265,0.11783,0.140249,-0.00122962,0.0351254,-0.0366381,-0.0395877
1653121436.016578784,-0.00933988,0.181812,-0.070774,-0.0813762,-0.253523,0.140249,-0.00685109,0.0344054,-0.0480155,-0.132464
1653121436.021579455,0.0535951,0.284323,-0.0435236,-0.0448715,-0.100206,0.140315,0.00897961,0.0582466,-0.0398539,-0.0967745
1653121436.026539295,0.0110538,0.177808,-0.0956597,-0.102509,0.0460692,0.140315,-0.00124593,0.0300736,-0.0550935,-0.0579258
1653121436.031711212,-0.00530926,0.152668,-0.0796482,-0.185696,-0.0722102,0.140315,-0.00594811,0.0209282,-0.0791419,-0.0854068
1653121436.036550533,0.0401835,0.201532,-0.0216512,0.00878937,0.00948948,0.140315,0.00465316,0.0306229,-0.0317652,-0.0637888
1653121436.041604277,-0.0328258,0.2316,-0.0302749,-0.193406,-0.0637801,0.139719,-0.0144123,0.0369834,-0.083148,-0.0808567
1653121436.046604271,0.0739195,0.335556,-0.0333785,0.106994,-0.142298,0.139719,0.0113211,0.0636976,-0.00751645,-0.101897
1653121436.051616453,0.00104911,0.247785,-0.00833824,-0.234893,0.0855671,0.137837,-0.00663715,0.0427694,-0.0937132,-0.0428798
1653121436.056553376,-0.0302231,0.253034,-0.0363239,-0.244228,0.0269336,0.137837,-0.0162002,0.0446337,-0.100923,-0.0541333
1653121436.061529830,-0.0232327,0.1961,-0.0471006,-0.0964706,-0.127599,0.137837,-0.017181,0.0305635,-0.0669188,-0.0921171
1653121436.066691383,-0.0221189,0.178832,0.0098774,-0.170989,-0.118617,0.137837,-0.0195779,0.0249978,-0.0873816,-0.0909142
1653121436.071561224,0.0898442,0.250725,-0.0662012,0.130468,-0.121564,0.137837,0.00698086,0.0421218,-0.0121908,-0.0928356
1653121436.076592573,0.104383,0.201247,-0.0236746,-0.0517957,-0.141931,0.136862,0.0119188,0.0290857,-0.0555015,-0.099108
1653121436.082004641,0.0763759,0.22398,-0.0514281,-0.107401,-0.0604809,0.136862,0.00636365,0.0334785,-0.0702592,-0.0791845
1653121436.086853285,0.0999352,0.206839,-0.0641953,-0.0887295,0.152844,0.137151,0.0135049,0.0281552,-0.0667349,-0.0226991
1653121436.091611827,0.103937,0.150864,-0.0422365,-0.103681,0.0207683,0.137151,0.0161439,0.0130175,-0.0716906,-0.0510422
1653121436.096629165,0.0408824,0.157345,-0.00188528,0.0480307,-0.150547,0.137151,0.00126048,0.0128311,-0.0324926,-0.0938929
1653121436.101520412,0.0411801,0.251501,-0.0497577,-0.192187,0.0434297,0.137151,0.00173251,0.0354285,-0.0930196,-0.045309
1653121436.107332524,0.0461376,0.190725,-0.0331342,-0.0545577,-0.129085,0.136948,0.00289116,0.020223,-0.0601622,-0.0876835
1653121436.111553369,-0.0210718,0.204056,-0.0583475,-0.0859366,-0.0325194,0.136948,-0.0147382,0.022664,-0.0678598,-0.0639102
1653121436.116741797,0.0206983,0.236984,0.0062642,-0.138194,-0.0224411,0.136948,-0.00569007,0.0306983,-0.0824734,-0.0604026
1653121436.121510598,0.0768524,0.308066,-0.0291776,0.0631408,-0.109857,0.136948,0.00797438,0.0497212,-0.0315347,-0.0826579
1653121436.126651840,-0.0306763,0.232177,-0.045329,-0.0462557,-0.0509245,0.138474,-0.019303,0.0320333,-0.0567101,-0.0679473
1653121436.131906256,0.0281561,0.223627,-0.0588693,-0.068736,-0.0748899,0.138474,-0.00568494,0.0300821,-0.062516,-0.0737813
1653121436.136610528,0.116856,0.266497,-0.117547,-0.0418741,0.0864158,0.138133,0.0171965,0.0412469,-0.0560784,-0.0315099
1653121436.141614116,0.0360953,0.18299,-0.0539529,-0.0927324,-0.123362,0.138133,-0.00175462,0.020902,-0.068687,-0.0825056
1653121436.146615152,0.00152066,0.263253,-0.0110606,0.0398057,-0.0991314,0.138133,-0.0107852,0.041013,-0.034519,-0.0779572
1653121436.151552023,0.0244455,0.227782,-0.037727,-0.179746,0.0228908,0.138133,-0.00534119,0.0326546,-0.0897504,-0.0466828
1653121436.156596600,0.0363732,0.196312,-0.0683232,-0.0566772,-0.0900964,0.138133,-0.00266129,0.0246805,-0.0604396,-0.0740715
1653121436.161712009,0.0223413,0.147438,-0.109935,-0.0654772,0.0395901,0.137937,-0.0064345,0.0110424,-0.0625773,-0.0401683
1653121436.166514404,0.045442,0.231079,-0.0427051,-0.195389,-0.0321372,0.137937,-0.000809462,0.0311373,-0.0969123,-0.0568344
1653121436.171535075,0.0111587,0.230276,-0.00272111,-0.0169144,-0.118208,0.137937,-0.01006,0.0312841,-0.0531298,-0.0787526
1653121436.176643296,-0.0370392,0.203549,-0.120283,-0.0476192,0.0786349,0.138696,-0.0236778,0.024382,-0.0597048,-0.0280813
1653121436.181713133,-0.0080852,0.1584,-0.0890953,-0.234854,-0.0645556,0.139584,-0.0182686,0.0123628,-0.109093,-0.0620673
1653121436.186587558,0.0369239,0.191307,-0.0766203,0.0312623,-0.110914,0.139584,-0.00844919,0.0194863,-0.0435962,-0.0744915
1653121436.191585261,0.0306608,0.247838,-0.0905403,-0.0314142,0.114504,0.139584,-0.0104011,0.0334092,-0.0575299,-0.0166608
1653121436.196625463,0.0589131,0.306201,-0.0328871,-0.101698,-0.0211369,0.139584,-0.00320917,0.0499752,-0.0753459,-0.048357
1653121436.201620457,0.0279393,0.24334,-0.11654,0.0232205,-0.15131,0.140944,-0.0108594,0.0363852,-0.0430411,-0.0818703
1653121436.206610296,-0.0374115,0.176126,-0.117938,-0.0530622,0.00762856,0.140944,-0.0280099,0.0195892,-0.0606019,-0.0423515
1653121436.211578885,-0.0318495,0.0996365,-0.0342727,0.111011,-0.0632504,0.140944,-0.0283192,-0.00137652,-0.0167396,-0.0590272
1653121436.216585390,0.0845761,0.227737,-0.137195,-0.0106462,0.0462392,0.140944,0.00115095,0.0290807,-0.0451214,-0.0312802
1653121436.221710225,0.00497357,0.191303,-0.0678946,-0.0265504,-0.158458,0.140944,-0.0176401,0.0199598,-0.0477381,-0.0828805
1653121436.226608920,0.0181111,0.142293,-0.140828,-0.0770663,-0.136127,0.14234,-0.0140953,0.00618181,-0.0603129,-0.0791656
1653121436.231998177,-0.00320055,0.17803,-0.138301,0.0842028,-0.0598343,0.14234,-0.0194579,0.012971,-0.0185906,-0.0611882
1653121436.236588545,-0.0594702,0.19609,-0.0879635,-0.0873746,-0.216331,0.14234,-0.0340849,0.0161224,-0.0598053,-0.101623
1653121436.241861971,-0.0198696,0.167896,-0.0618329,-0.0730018,-0.14441,0.14234,-0.025432,0.00711518,-0.0570424,-0.0864242
1653121436.246582388,0.018633,0.234822,-0.176378,-0.106874,0.0745428,0.141851,-0.0162021,0.0222005,-0.0666411,-0.0311213
1653121436.251621705,-0.0302013,0.177114,-0.125451,-0.0695791,-0.0336166,0.141851,-0.0290861,0.00696525,-0.0579369,-0.0558535
1653121436.256535608,0.0271929,0.273747,-0.167662,0.0814419,-0.112532,0.143451,-0.0153978,0.0309341,-0.0186132,-0.0764912
1653121436.261578622,-0.0252632,0.284076,-0.157018,0.0549464,-0.0733703,0.143451,-0.0285557,0.0347464,-0.0217616,-0.0676427
1653121436.266556326,0.0284245,0.2647,-0.127312,-0.158473,0.0454339,0.143451,-0.014907,0.0311752,-0.0759811,-0.0363121
1653121436.271513405,0.0289231,0.261234,-0.12592,-0.158457,0.0454525,0.143451,-0.0142557,0.0317312,-0.0791222,-0.0334123
1653121436.276566419,0.0477563,0.320769,-0.155566,-0.0783791,-0.141485,0.139011,-0.00909623,0.0491151,-0.0607444,-0.0801844
1653121436.281597715,-0.02149,0.243526,-0.129203,-0.0428246,-0.254044,0.139011,-0.0266068,0.0318272,-0.0517582,-0.110494
1653121436.286595105,0.0659981,0.215694,-0.248445,-0.131624,0.039212,0.139011,-0.00473184,0.0247641,-0.0750598,-0.0383505
1653121436.291603693,0.0030413,0.199582,-0.174543,-0.0691663,0.0283829,0.139011,-0.0202849,0.0203363,-0.0602414,-0.0387544
1653121436.296602386,-0.0739304,0.184444,-0.125834,-0.0447302,-0.178071,0.140516,-0.0412082,0.0159159,-0.0538163,-0.0900304
1653121436.301684150,0.0312907,0.160623,-0.0565244,0.000189128,-0.0348793,0.140516,-0.0163328,0.00825241,-0.0417211,-0.0550804
1653121436.306528627,0.0320025,0.288519,-0.147749,-0.148671,0.0193387,0.141871,-0.0159176,0.0398518,-0.0789123,-0.0412763
1653121436.312323864,0.0313773,0.250264,-0.075462,-0.0907573,-0.128427,0.141871,-0.0160306,0.0317046,-0.0660847,-0.0782891
1653121436.316551844,0.123447,0.290073,-0.134099,-0.053083,-0.0722161,0.141871,0.00779155,0.0425372,-0.0574597,-0.0655116
1653121436.321677409,0.023077,0.225276,-0.196523,-0.070688,0.0576845,0.141871,-0.0159159,0.0272441,-0.061597,-0.0311213
1653121436.326743392,-0.00936111,0.275181,-0.1455,-0.0801834,-0.182754,0.141871,-0.0244369,0.0408031,-0.0641948,-0.091534
1653121436.331547922,0.0200138,0.345234,-0.121502,0.0937991,-0.163387,0.142174,-0.0177027,0.0604381,-0.0198045,-0.0895121
1653121436.336564427,0.102205,0.39478,-0.136297,-0.139198,0.0305362,0.142174,0.00419259,0.0764153,-0.0775288,-0.0416654
1653121436.341626816,0.0408647,0.272806,-0.141473,-0.0420715,-0.18888,0.142174,-0.00968057,0.0491857,-0.0538719,-0.0964026
1653121436.346728162,-0.0156225,0.186426,-0.129881,-0.0326314,-0.113602,0.142174,-0.0238187,0.0275853,-0.0506602,-0.0795979
1653121436.351629617,-0.038146,0.211775,-0.119626,0.038602,-0.00773647,0.143374,-0.0305893,0.0326759,-0.0310889,-0.0530352
1653121436.356531437,-0.0519322,0.195831,-0.112758,-0.0499897,-0.0904883,0.143374,-0.0354681,0.0276672,-0.0519226,-0.0733276
1653121436.361784395,0.0498817,0.246215,-0.13202,-0.0354083,-0.0969584,0.143374,-0.0104633,0.0394979,-0.0484507,-0.0759096
1653121436.366591060,0.0613477,0.239628,-0.185068,-0.0576866,-0.0686817,0.139498,-0.00646692,0.0375976,-0.053994,-0.0692905
1653121436.371563816,0.0122692,0.236669,-0.0832044,-0.0792012,-0.0540503,0.139498,-0.0179803,0.0365423,-0.0595606,-0.065541
1653121436.376629278,-0.0302416,0.255987,-0.102195,-0.170859,-0.087397,0.139498,-0.0291798,0.0413583,-0.0846208,-0.0742464
